id_siniestro,id_poliza,fecha_siniestro,tipo_siniestro,coste_siniestro
16772,8806,2025-09-25,Daños por agua,1721.89
16773,11659,2025-08-06,Accidente de tráfico,1889.53
16774,3936,2025-05-20,Incendio,1957.34
16775,9801,2024-03-14,Accidente de tráfico,700.58
16776,11538,2023-11-20,Incendio,1628.03
16777,11783,2025-06-30,Accidente de tráfico,1100.54
16778,10454,2025-03-15,Responsabilidad civil,1530.38
16779,14029,2025-07-29,Daños por agua,476.12
16780,6016,2024-03-02,Daños por agua,45.31
16781,7352,2023-05-20,Accidente de tráfico,2168.62
16782,3345,2023-03-04,Daños por agua,499.32
16783,12239,2023-02-28,Responsabilidad civil,1364.55
16784,2754,2025-07-31,Accidente de tráfico,1249.87
16785,14742,2023-05-26,Robo,1362.58
16786,6226,2023-04-17,Responsabilidad civil,913.32
16787,11693,2025-10-06,Robo,2076.38
16788,14867,2024-05-13,Otros,800.36
16789,10813,2025-04-07,Accidente de tráfico,572.23
16790,11848,2024-02-20,Incendio,970.5
16791,12935,2024-08-11,Accidente de tráfico,1522.65
16792,7259,2023-11-11,Robo,875.83
16793,3478,2023-08-13,Incendio,1177.58
16794,5656,2023-11-13,Accidente de tráfico,491.69
16795,12862,2025-03-16,Robo,1478.13
16796,87,2023-04-09,Accidente de tráfico,1881.58
16797,378,2024-10-28,Accidente de tráfico,1560.22
16798,11297,2025-03-27,Daños por agua,477.83
16799,9027,2025-08-31,Accidente de tráfico,1414.73
16800,14268,2025-02-02,Robo,1764.46
16801,12201,2023-11-21,Daños por agua,551.18
16802,9648,2023-06-11,Daños por agua,611.98
16803,6537,2024-09-04,Accidente de tráfico,1209.94
16804,12596,2024-08-07,Robo,2129.82
16805,5798,2025-05-03,Robo,2549.05
16806,13483,2023-01-02,Accidente de tráfico,791.5
16807,9445,2023-03-31,Responsabilidad civil,488.16
16808,3653,2024-10-19,Responsabilidad civil,500.3
16809,1995,2024-10-19,Responsabilidad civil,1028.93
16810,7170,2022-12-04,Accidente de tráfico,1068.64
16811,14445,2024-05-30,Accidente de tráfico,985.95
16812,2128,2025-06-16,Accidente de tráfico,1022.27
16813,9654,2025-07-20,Accidente de tráfico,896.04
16814,13831,2023-01-13,Otros,146.21
16815,6983,2025-10-01,Accidente de tráfico,832.08
16816,2466,2024-03-20,Accidente de tráfico,460.84
16817,6527,2023-10-15,Accidente de tráfico,1959.07
16818,538,2023-08-26,Robo,2240.86
16819,3767,2024-10-20,Otros,1097.68
16820,10564,2023-01-28,Robo,134.74
16821,863,2025-09-23,Robo,1139.59
16822,8688,2023-05-04,Accidente de tráfico,1369.25
16823,487,2025-05-13,Accidente de tráfico,828.37
16824,4570,2025-07-05,Robo,1725.62
16825,1919,2023-10-26,Otros,1435.6
16826,6520,2024-06-05,Accidente de tráfico,984.66
16827,7277,2023-10-13,Responsabilidad civil,1953.35
16828,11992,2025-05-19,Accidente de tráfico,1464.79
16829,5562,2025-05-30,Incendio,536.91
16830,13035,2025-01-14,Daños por agua,137.5
16831,2831,2025-10-02,Accidente de tráfico,2185.51
16832,1812,2024-07-17,Daños por agua,543.15
16833,2933,2024-04-03,Incendio,2229.18
16834,12469,2023-01-30,Incendio,365.73
16835,3014,2023-12-02,Robo,1428.51
16836,2288,2025-07-15,Robo,1236.12
16837,7864,2023-09-26,Robo,1438.2
16838,12294,2024-07-19,Accidente de tráfico,513.17
16839,7907,2023-11-18,Daños por agua,2341.17
16840,13254,2024-08-22,Accidente de tráfico,550.04
16841,3155,2023-08-06,Daños por agua,1031.79
16842,7753,2025-03-26,Responsabilidad civil,1969.21
16843,13587,2024-06-07,Otros,414.55
16844,6507,2025-10-14,Incendio,1220.04
16845,43,2025-03-31,Otros,768.25
16846,11739,2023-01-19,Accidente de tráfico,1308.47
16847,3467,2024-04-12,Responsabilidad civil,1839.46
16848,1411,2024-02-21,Accidente de tráfico,517.11
16849,851,2024-04-06,Accidente de tráfico,930.62
16850,13365,2023-07-31,Incendio,1218.79
16851,9562,2023-02-17,Robo,1046.44
16852,13602,2025-04-27,Accidente de tráfico,1221.48
16853,7845,2022-12-26,Daños por agua,779.94
16854,7641,2025-04-17,Otros,574.31
16855,10042,2023-07-10,Accidente de tráfico,1661.62
16856,3150,2024-06-30,Accidente de tráfico,1338.96
16857,5109,2024-10-30,Accidente de tráfico,3324.63
16858,9304,2023-05-06,Otros,283.28
16859,5442,2023-08-11,Robo,563.73
16860,11003,2024-03-03,Accidente de tráfico,1739.35
16861,12828,2025-02-05,Incendio,1409.12
16862,13210,2023-12-25,Daños por agua,2269.95
16863,11665,2022-11-11,Incendio,1542.26
16864,9115,2024-01-26,Robo,1005.3
16865,11347,2024-11-30,Daños por agua,1695.81
16866,8153,2024-07-30,Otros,1245.87
16867,9448,2023-01-23,Incendio,807.3
16868,10423,2024-12-21,Robo,814.0
16869,11342,2025-08-11,Robo,750.75
16870,4971,2023-11-13,Accidente de tráfico,1046.23
16871,11519,2022-12-05,Robo,299.44
16872,1675,2024-09-04,Accidente de tráfico,408.45
16873,6607,2023-11-12,Responsabilidad civil,352.1
16874,12016,2024-03-20,Responsabilidad civil,1674.83
16875,5176,2024-01-01,Robo,2349.4
16876,7940,2024-08-07,Incendio,1465.66
16877,7799,2023-01-07,Accidente de tráfico,1107.37
16878,1785,2022-11-17,Robo,1029.2
16879,7501,2024-11-20,Responsabilidad civil,362.38
16880,12270,2025-04-14,Accidente de tráfico,100.27
16881,7934,2024-10-08,Robo,1068.43
16882,5094,2025-10-24,Accidente de tráfico,1121.16
16883,11730,2023-11-23,Robo,1082.61
16884,13735,2023-01-25,Accidente de tráfico,811.64
16885,4479,2025-07-06,Robo,1144.34
16886,14484,2024-10-25,Otros,759.33
16887,14360,2024-09-02,Daños por agua,882.56
16888,9576,2025-01-03,Responsabilidad civil,2749.61
16889,1623,2024-04-21,Responsabilidad civil,1371.32
16890,10073,2024-06-09,Responsabilidad civil,1555.98
16891,7475,2023-12-18,Accidente de tráfico,3615.8
16892,6617,2023-11-30,Accidente de tráfico,2855.18
16893,11930,2025-05-05,Robo,1959.35
16894,9249,2025-10-02,Accidente de tráfico,379.26
16895,9014,2023-06-18,Robo,1072.14
16896,2419,2024-02-23,Robo,1729.22
16897,13276,2024-04-04,Robo,1607.13
16898,2589,2025-04-07,Robo,1308.28
16899,12988,2023-10-18,Otros,2228.57
16900,5166,2023-11-12,Accidente de tráfico,817.75
16901,9303,2023-11-22,Responsabilidad civil,764.9
16902,13366,2025-01-29,Responsabilidad civil,1250.99
16903,14202,2024-12-15,Accidente de tráfico,1218.96
16904,1326,2024-06-07,Accidente de tráfico,1163.3
16905,4872,2025-03-25,Daños por agua,2120.38
16906,14879,2024-03-03,Responsabilidad civil,1089.55
16907,1021,2024-02-15,Accidente de tráfico,1458.29
16908,4223,2024-07-17,Robo,1001.76
16909,4578,2025-02-20,Otros,147.71
16910,2447,2023-01-26,Accidente de tráfico,1768.04
16911,7255,2022-11-01,Accidente de tráfico,1934.31
16912,10417,2023-05-07,Daños por agua,1325.61
16913,6653,2023-07-27,Accidente de tráfico,1906.84
16914,1741,2022-11-16,Accidente de tráfico,147.86
16915,905,2025-08-23,Robo,1576.8
16916,1985,2025-06-02,Accidente de tráfico,1624.94
16917,8694,2024-09-12,Incendio,1061.96
16918,1681,2024-08-10,Responsabilidad civil,1889.65
16919,7504,2023-12-25,Responsabilidad civil,1331.55
16920,10448,2024-06-22,Incendio,2057.87
16921,2002,2024-05-11,Robo,1561.67
16922,12436,2023-09-02,Accidente de tráfico,1115.75
16923,11187,2023-02-08,Accidente de tráfico,2215.04
16924,2158,2024-12-06,Responsabilidad civil,1016.6
16925,7431,2025-08-23,Accidente de tráfico,874.34
16926,6588,2024-05-27,Robo,1432.17
16927,2428,2025-09-27,Accidente de tráfico,1616.63
16928,8669,2025-06-08,Incendio,1324.61
16929,8457,2024-04-02,Accidente de tráfico,3079.4
16930,5326,2025-03-21,Incendio,1696.02
16931,13666,2024-08-05,Daños por agua,1324.84
16932,9545,2023-05-19,Robo,1696.63
16933,11558,2025-09-25,Accidente de tráfico,1130.88
16934,13974,2025-09-01,Incendio,1035.36
16935,1792,2025-06-29,Incendio,1048.78
16936,11945,2024-10-29,Responsabilidad civil,1523.13
16937,7236,2023-12-09,Accidente de tráfico,1173.49
16938,11156,2023-05-11,Daños por agua,2268.4
16939,9206,2023-09-25,Robo,1888.23
16940,11700,2023-10-19,Robo,2976.57
16941,3017,2024-02-03,Otros,1250.42
16942,2275,2025-08-13,Robo,177.2
16943,4336,2023-05-02,Incendio,2621.39
16944,8469,2023-06-19,Accidente de tráfico,896.76
16945,11035,2025-02-18,Robo,2144.08
16946,10162,2025-10-02,Incendio,2088.16
16947,11489,2023-11-02,Otros,1362.41
16948,2892,2024-01-14,Incendio,345.87
16949,13130,2023-10-30,Accidente de tráfico,1010.84
16950,6274,2025-07-10,Otros,1631.57
16951,11894,2024-10-25,Accidente de tráfico,1456.83
16952,11607,2022-11-30,Incendio,146.02
16953,7959,2023-11-03,Accidente de tráfico,1096.96
16954,7830,2024-10-10,Robo,784.13
16955,3783,2024-04-06,Otros,1831.59
16956,1256,2023-08-11,Accidente de tráfico,1626.57
16957,1245,2024-06-25,Accidente de tráfico,636.86
16958,5958,2025-06-03,Incendio,1416.57
16959,14279,2024-08-02,Daños por agua,1327.49
16960,8556,2024-12-29,Robo,1102.51
16961,12559,2024-05-28,Daños por agua,912.29
16962,4007,2024-11-04,Accidente de tráfico,209.85
16963,5130,2024-04-30,Accidente de tráfico,608.79
16964,1315,2023-10-14,Incendio,1221.03
16965,5855,2025-05-09,Robo,1803.54
16966,9997,2023-02-02,Accidente de tráfico,1422.56
16967,1600,2024-06-10,Accidente de tráfico,240.33
16968,10302,2025-07-19,Accidente de tráfico,867.77
16969,11430,2025-05-27,Daños por agua,2026.77
16970,3335,2023-04-04,Accidente de tráfico,1044.64
16971,12183,2023-08-14,Accidente de tráfico,1658.69
16972,11842,2025-06-16,Robo,2020.1
16973,1319,2023-12-07,Daños por agua,1032.88
16974,14431,2024-06-05,Otros,1002.04
16975,11561,2025-02-26,Incendio,857.06
16976,7544,2025-05-28,Otros,667.44
16977,1739,2023-10-18,Robo,1273.01
16978,14629,2023-10-25,Incendio,1767.84
16979,5767,2023-05-11,Responsabilidad civil,1373.06
16980,12044,2024-11-15,Daños por agua,1393.3
16981,14216,2024-06-23,Robo,914.38
16982,543,2024-07-02,Robo,362.03
16983,12811,2023-03-10,Robo,798.95
16984,3194,2024-05-31,Robo,1809.61
16985,4813,2023-09-28,Robo,1848.83
16986,85,2025-06-18,Daños por agua,660.95
16987,5912,2024-12-12,Accidente de tráfico,1048.75
16988,13925,2024-01-04,Otros,412.93
16989,5034,2025-01-15,Responsabilidad civil,1401.66
16990,10926,2023-04-04,Incendio,958.16
16991,7773,2023-04-30,Robo,834.53
16992,10428,2024-10-06,Responsabilidad civil,1526.79
16993,13439,2023-06-17,Daños por agua,846.06
16994,14741,2023-06-13,Responsabilidad civil,144.76
16995,5785,2024-04-02,Robo,1335.47
16996,999,2023-04-25,Responsabilidad civil,130.94
16997,9210,2023-07-23,Accidente de tráfico,888.01
16998,13789,2024-03-12,Accidente de tráfico,1608.15
16999,13765,2024-11-10,Otros,2255.8
17000,9471,2024-02-10,Robo,319.57
17001,10606,2025-01-07,Otros,1437.6
17002,10407,2023-04-26,Daños por agua,2009.91
17003,13559,2024-04-19,Incendio,1211.09
17004,10992,2023-09-14,Robo,1111.91
17005,12734,2023-07-30,Otros,2239.94
17006,135,2024-02-14,Daños por agua,1620.81
17007,1643,2024-08-27,Robo,767.0
17008,10933,2025-07-05,Accidente de tráfico,2473.29
17009,2956,2023-01-13,Robo,606.74
17010,478,2025-07-10,Incendio,221.48
17011,10068,2024-06-01,Incendio,1975.99
17012,13126,2023-10-12,Incendio,660.23
17013,6072,2025-05-22,Accidente de tráfico,418.7
17014,6841,2024-12-30,Responsabilidad civil,1867.29
17015,10089,2023-04-10,Daños por agua,1584.57
17016,1515,2025-06-23,Accidente de tráfico,1639.6
17017,11607,2025-01-16,Incendio,1149.05
17018,2763,2022-11-02,Otros,1802.82
17019,13016,2025-01-19,Daños por agua,917.89
17020,4599,2024-03-21,Responsabilidad civil,1154.28
17021,9812,2024-04-22,Robo,1093.29
17022,3418,2023-12-21,Incendio,1262.27
17023,378,2023-07-19,Accidente de tráfico,625.36
17024,12062,2022-12-18,Accidente de tráfico,1585.87
17025,12281,2024-06-24,Daños por agua,1044.82
17026,3375,2022-10-28,Robo,1560.0
17027,4853,2025-05-30,Robo,2394.23
17028,8177,2025-06-25,Accidente de tráfico,1415.75
17029,1908,2025-05-22,Accidente de tráfico,974.52
17030,13842,2023-11-17,Incendio,174.57
17031,578,2025-05-29,Robo,776.7
17032,9104,2025-06-22,Robo,979.37
17033,8430,2024-06-29,Accidente de tráfico,2281.38
17034,340,2023-01-15,Responsabilidad civil,121.88
17035,12484,2023-01-18,Accidente de tráfico,1609.09
17036,1576,2025-10-24,Daños por agua,1459.39
17037,13629,2024-11-17,Accidente de tráfico,2021.11
17038,13382,2025-02-21,Otros,782.88
17039,7994,2025-04-01,Robo,1296.39
17040,9552,2023-11-29,Responsabilidad civil,23.8
17041,5941,2025-04-07,Accidente de tráfico,899.42
17042,8807,2023-09-23,Daños por agua,1076.74
17043,10413,2024-04-03,Robo,287.92
17044,5090,2022-11-04,Robo,951.23
17045,1225,2024-07-09,Otros,1254.63
17046,10147,2023-03-26,Accidente de tráfico,1232.8
17047,11265,2024-11-19,Daños por agua,778.93
17048,13299,2024-09-27,Robo,2382.23
17049,4351,2023-08-01,Robo,708.2
17050,10525,2023-09-08,Accidente de tráfico,749.31
17051,13126,2024-12-26,Accidente de tráfico,1360.08
17052,14719,2023-05-20,Otros,1580.6
17053,6132,2022-12-13,Accidente de tráfico,862.17
17054,11406,2024-10-02,Accidente de tráfico,2078.91
17055,9709,2024-04-22,Daños por agua,1479.08
17056,12944,2023-02-14,Otros,979.95
17057,25,2023-04-18,Robo,1446.02
17058,11395,2023-11-01,Accidente de tráfico,2196.15
17059,9169,2024-02-02,Accidente de tráfico,1638.06
17060,12953,2025-03-12,Robo,340.14
17061,7128,2024-08-23,Otros,2548.18
17062,14459,2024-04-04,Accidente de tráfico,1265.28
17063,8729,2024-09-24,Otros,1887.19
17064,1466,2025-04-30,Accidente de tráfico,740.74
17065,2728,2024-08-05,Accidente de tráfico,2364.57
17066,7607,2025-03-08,Accidente de tráfico,295.67
17067,7815,2023-04-17,Incendio,594.66
17068,233,2022-11-12,Otros,2214.29
17069,6739,2023-11-07,Robo,1483.02
17070,13856,2023-08-10,Robo,915.16
17071,8416,2023-01-27,Daños por agua,2019.19
17072,9385,2023-05-26,Robo,436.25
17073,14863,2023-07-05,Otros,1259.57
17074,5085,2023-12-01,Otros,759.54
17075,5156,2022-10-29,Incendio,1727.86
17076,10637,2023-03-27,Accidente de tráfico,622.77
17077,10129,2024-11-19,Accidente de tráfico,114.28
17078,14337,2023-10-05,Accidente de tráfico,1559.44
17079,13577,2025-09-13,Daños por agua,1301.81
17080,1698,2023-06-30,Accidente de tráfico,1631.4
17081,1230,2025-03-11,Robo,1228.44
17082,5181,2023-03-02,Accidente de tráfico,1216.22
17083,6112,2024-03-03,Responsabilidad civil,841.78
17084,6939,2025-06-02,Robo,1174.99
17085,4380,2025-09-27,Otros,994.0
17086,480,2025-06-27,Robo,778.62
17087,4266,2024-03-08,Responsabilidad civil,1451.85
17088,111,2025-10-10,Robo,832.09
17089,3075,2024-02-15,Incendio,1265.86
17090,3900,2023-09-14,Accidente de tráfico,791.82
17091,11933,2023-02-02,Robo,906.21
17092,9183,2023-06-03,Daños por agua,265.78
17093,7067,2023-12-02,Robo,1067.96
17094,6637,2025-07-06,Accidente de tráfico,2619.71
17095,13569,2024-07-19,Daños por agua,971.7
17096,2305,2024-11-21,Otros,1351.61
17097,7457,2023-11-17,Otros,246.91
17098,4002,2022-11-08,Otros,1783.24
17099,9387,2025-10-16,Incendio,1408.46
17100,4896,2022-10-31,Robo,1344.23
17101,9816,2025-06-10,Incendio,179.15
17102,14232,2024-01-16,Robo,2538.58
17103,14696,2022-11-03,Responsabilidad civil,1895.36
17104,2941,2024-02-04,Robo,2247.56
17105,9880,2023-11-08,Accidente de tráfico,696.98
17106,11803,2024-09-20,Otros,1223.61
17107,6912,2025-02-23,Incendio,1201.02
17108,10061,2023-03-30,Daños por agua,1414.49
17109,8521,2024-01-10,Robo,412.87
17110,12454,2023-02-10,Daños por agua,170.17
17111,10692,2023-04-24,Accidente de tráfico,1036.82
17112,4548,2025-04-18,Robo,1387.91
17113,10779,2024-05-28,Robo,1441.83
17114,1507,2025-01-23,Robo,1556.18
17115,6015,2024-10-19,Robo,2408.97
17116,1834,2023-10-08,Accidente de tráfico,1496.54
17117,10418,2024-08-06,Otros,1236.73
17118,4972,2023-01-11,Robo,692.47
17119,7182,2024-07-26,Robo,1602.41
17120,3199,2025-10-13,Robo,1673.25
17121,9489,2023-10-20,Robo,284.5
17122,6445,2023-12-09,Accidente de tráfico,1137.96
17123,7905,2022-12-26,Robo,1571.57
17124,2019,2024-05-23,Accidente de tráfico,1122.83
17125,4573,2023-02-25,Daños por agua,1111.66
17126,9446,2023-09-03,Accidente de tráfico,2106.86
17127,6871,2022-12-20,Accidente de tráfico,1941.82
17128,14941,2023-01-04,Otros,439.13
17129,7828,2024-04-19,Accidente de tráfico,849.42
17130,991,2024-10-13,Daños por agua,41.99
17131,13501,2023-08-10,Incendio,1250.19
17132,5647,2023-10-21,Robo,133.11
17133,3946,2025-03-21,Robo,204.18
17134,9527,2024-05-27,Accidente de tráfico,1476.19
17135,4914,2023-09-10,Daños por agua,1372.92
17136,12790,2023-08-11,Accidente de tráfico,2093.87
17137,364,2024-09-26,Otros,1039.87
17138,5132,2025-03-21,Accidente de tráfico,1794.43
17139,3665,2023-04-20,Accidente de tráfico,1830.19
17140,2783,2024-12-21,Robo,1471.82
17141,8877,2023-07-16,Otros,2711.24
17142,3855,2023-10-12,Robo,858.67
17143,8112,2023-10-02,Responsabilidad civil,1707.95
17144,768,2023-05-04,Incendio,2271.95
17145,2654,2024-07-21,Accidente de tráfico,1542.59
17146,4641,2024-11-18,Otros,1094.22
17147,8780,2023-04-27,Otros,515.42
17148,677,2024-08-05,Accidente de tráfico,1519.99
17149,14295,2023-05-25,Accidente de tráfico,654.09
17150,13783,2025-05-10,Robo,394.4
17151,14750,2025-04-12,Incendio,1107.22
17152,8332,2024-07-30,Responsabilidad civil,1682.92
17153,9751,2025-10-11,Accidente de tráfico,2597.67
17154,2671,2025-02-26,Daños por agua,555.9
17155,4710,2023-02-03,Accidente de tráfico,1720.41
17156,2113,2025-08-13,Accidente de tráfico,209.22
17157,9597,2024-10-20,Daños por agua,1524.92
17158,11997,2024-03-25,Responsabilidad civil,440.39
17159,316,2024-02-15,Accidente de tráfico,435.84
17160,9508,2025-03-06,Accidente de tráfico,2411.26
17161,4363,2023-03-19,Accidente de tráfico,328.48
17162,5452,2024-01-14,Robo,1247.58
17163,1400,2024-01-25,Accidente de tráfico,2658.73
17164,12438,2023-05-13,Accidente de tráfico,725.94
17165,4960,2025-07-30,Responsabilidad civil,1504.74
17166,14933,2023-11-11,Incendio,970.84
17167,3541,2023-10-01,Accidente de tráfico,1394.19
17168,6892,2024-04-11,Accidente de tráfico,954.27
17169,12274,2023-06-23,Accidente de tráfico,1605.41
17170,2289,2025-08-24,Responsabilidad civil,290.56
17171,244,2023-03-27,Responsabilidad civil,427.97
17172,622,2024-02-26,Daños por agua,121.84
17173,3693,2024-07-15,Robo,422.28
17174,13644,2023-01-08,Responsabilidad civil,351.71
17175,10400,2023-05-31,Robo,1571.72
17176,12176,2023-09-27,Robo,1694.08
17177,11832,2025-09-01,Robo,1657.63
17178,4228,2025-07-05,Incendio,495.82
17179,609,2023-07-12,Robo,401.4
17180,10439,2024-02-04,Accidente de tráfico,688.85
17181,7420,2024-12-03,Incendio,2410.88
17182,14708,2024-02-13,Daños por agua,1625.07
17183,3111,2024-07-01,Accidente de tráfico,210.44
17184,10162,2025-01-20,Otros,216.56
17185,2144,2024-11-08,Accidente de tráfico,2760.46
17186,2620,2025-03-24,Robo,2070.69
17187,8343,2023-05-18,Incendio,436.88
17188,749,2024-11-30,Accidente de tráfico,1893.2
17189,869,2023-03-06,Responsabilidad civil,1579.42
17190,12658,2025-02-26,Robo,1435.63
17191,2126,2024-04-20,Daños por agua,1624.49
17192,13819,2024-04-27,Accidente de tráfico,1134.9
17193,10783,2023-02-12,Responsabilidad civil,1644.34
17194,2686,2023-10-17,Accidente de tráfico,1299.87
17195,5264,2024-10-19,Otros,2078.11
17196,9146,2023-01-17,Accidente de tráfico,1384.19
17197,2789,2023-09-14,Accidente de tráfico,464.07
17198,8664,2025-10-20,Robo,861.38
17199,4046,2024-04-22,Robo,374.58
17200,4599,2025-04-14,Incendio,2350.83
17201,8568,2024-09-25,Otros,46.48
17202,8934,2025-05-13,Robo,360.74
17203,11446,2024-10-04,Accidente de tráfico,1009.07
17204,9014,2025-02-13,Robo,1184.75
17205,13070,2022-11-19,Responsabilidad civil,1085.52
17206,3519,2025-03-11,Otros,1174.71
17207,11555,2024-11-30,Daños por agua,128.32
17208,5649,2024-12-19,Otros,639.27
17209,14603,2025-07-06,Daños por agua,500.72
17210,6119,2024-01-18,Robo,349.09
17211,511,2023-03-29,Otros,1513.56
17212,1478,2024-10-05,Accidente de tráfico,978.9
17213,12234,2024-12-28,Otros,1563.22
17214,8729,2024-08-04,Accidente de tráfico,1262.29
17215,11182,2024-10-26,Daños por agua,1441.8
17216,3502,2025-06-09,Robo,1185.98
17217,9553,2025-07-29,Otros,1253.14
17218,13523,2023-10-07,Daños por agua,937.89
17219,5921,2025-06-07,Incendio,1376.44
17220,765,2023-09-24,Otros,2120.27
17221,11910,2024-08-31,Otros,1439.63
17222,14734,2025-05-08,Incendio,1127.34
17223,1479,2023-10-02,Robo,232.03
17224,1447,2025-03-30,Accidente de tráfico,1645.25
17225,13796,2024-02-04,Incendio,1286.84
17226,3188,2025-05-06,Accidente de tráfico,1446.19
17227,9302,2025-04-22,Responsabilidad civil,1598.95
17228,725,2025-08-20,Incendio,1392.38
17229,8221,2024-03-19,Robo,2457.91
